"id","nombre_producto","fecha_creacion","fecha_actualizacion_producto","precio_costo_producto","precio_venta_producto","stock"
2884,"TEE 1/2"" GALVANIZADO","2022-08-15 16:53:26.107555","2022-08-15 16:53:26.10756","1","4","0"
2869,"RODOPLAST BLANCO 8.5","2022-08-15 14:53:36.313576","2022-08-15 14:53:36.313585","1","4","-4"
2885,"MEZCLADORA","2022-08-15 17:22:48.83319","2022-08-15 17:22:48.833199","1","225","1"
2886,"MEZCLADORA VAINSA","2022-08-15 17:23:12.048584","2022-08-15 17:23:12.048592","1","225","0"
2889,"TAPON REJILLA 2"" CROMADO","2022-08-16 14:22:17.203255","2022-08-16 14:22:17.203262","3.55","5.5","1"
2890,"REGISTRO CROMADO 3""","2022-08-16 14:28:18.52883","2022-08-16 14:28:18.528835","5.7","9","1"
2891,"REGISTRO CROMADO 4""","2022-08-16 14:28:42.055669","2022-08-16 14:28:42.055675","8.4","13","1"
2892,"REGISTRO CROMADO 6""","2022-08-16 14:29:24.95571","2022-08-16 14:29:24.955716","24.6","34","1"
2893,"TRAMPA CAMPANA 2"" CROMADO","2022-08-16 14:30:09.335836","2022-08-16 14:30:09.335843","3.85","6.5","1"
2894,"TRAMPA CAMPANA 3"" CROMADO","2022-08-16 14:30:36.371377","2022-08-16 14:30:36.371384","6.8","10","1"
2895,"ESPATULA 2"" KAMASA","2022-08-16 14:37:49.150655","2022-08-16 14:37:49.150661","2","3.5","1"
2827,"CINTA PASACABLE METAL 20 M","2022-08-10 22:21:14.921171","2022-08-10 22:21:14.921179","1","23","-1"
2841,"ARENA FINA M3 (RIO)","2022-08-11 20:59:41.784493","2022-08-15 15:02:41.621986","1","120","-4"
2839,"ARENA GRUESA BLS","2022-08-11 19:47:25.698225","2022-08-11 19:47:25.698231","1","2.5","-10"
1570,"PEGAMENTO EN POLVO GRIS INTERIORES 25KG CELIMA","2022-07-21 15:40:25.919054","2022-09-14 21:13:22.102542","12.5","17","20"
2848,"YESO 1K","2022-08-12 15:12:46.471109","2022-08-12 15:12:46.471117","1","1","-10"
2440,"TUBO 4"" DESAGUE NICOLL","2022-07-21 15:40:29.11048","2022-09-02 15:43:17.613261","33.5","40","26"
2883,"CODO 1/2"" GALVANIZADO","2022-08-15 16:52:58.005883","2022-08-15 16:52:58.00589","1","3","-20"
2854,"LADRILLO TECHO HUECO 15X30","2022-08-13 15:37:10.262028","2022-08-13 15:37:10.262033","1","3000","-519"
2896,"ESPATULA 2 1/2"" KAMASA","2022-08-16 14:38:10.764786","2022-08-16 14:38:10.764792","2.5","4","1"
2898,"ESPATULA 4"" KAMASA","2022-08-16 14:39:00.251718","2022-08-16 14:39:00.251724","5","6.5","1"
2899,"ESPATULA 5"" KAMASA","2022-08-16 14:39:20.696327","2022-08-16 14:39:20.696333","6","7.5","1"
2900,"ESPATULA 4"" CYA","2022-08-16 14:39:40.789517","2022-08-16 14:39:40.789523","1","6.5","1"
2901,"CAJA PARA 1 LLAVE- VISIBLE","2022-08-16 15:02:51.263831","2022-08-16 15:02:51.263836","1","6","1"
2905,"ADAPTADOR BUSHING 3/4- 1/2 PAVCO","2022-08-16 16:11:11.386736","2022-08-16 16:11:11.386742","1","5.5","0"
2902,"TOMACORRIENTE DOBLE EMP. EUROLUZ","2022-08-16 15:15:28.612188","2022-08-16 15:15:28.612194","1","8","-1"
2852,"LIJA FIERRO 100","2022-08-13 14:04:23.849057","2022-08-19 13:54:58.081947","1","2.8","1"
2897,"ESPATULA 4"" KAMASA","2022-08-16 14:38:35.625668","2022-08-16 14:38:35.625675","5","6.5","1"
2903,"AUTORROSCANTE 4 X 3/4","2022-08-16 15:47:48.609987","2022-08-16 15:47:48.609993","1","0.1","-1"
2904,"CRUZETA 2MM-PQT","2022-08-16 15:59:33.377869","2022-08-16 15:59:33.377876","1","3","0"
2960,"MANGUERA P/GAS PESADA","2022-08-19 22:04:53.244343","2022-08-19 22:04:53.244351","1","3","1"
2907,"TEE 1/2"" C/R PAVCO","2022-08-16 19:22:48.218445","2022-08-16 19:22:48.218453","1","3","1"
2961,"ABRAZADERA REGULABLE P/GAS","2022-08-19 22:05:16.042724","2022-08-19 22:05:16.042732","1","0.8","1"
2906,"LADRILLO CRUDO","2022-08-16 19:16:00.620177","2022-08-16 19:31:17.006517","1","350","1"
2908,"TORNILLO SPACK 4.5 X 40","2022-08-16 19:25:10.595532","2022-08-16 20:56:11.338592","1","0.2","1"
2909,"1/2 M TUBO 2"" PLASTICA","2022-08-16 21:35:48.50686","2022-08-16 21:35:48.506866","1","5","0"
2910,"BROCHA ATLAS 2 1/2""","2022-08-16 22:41:38.917081","2022-08-16 22:41:38.917087","1","5","1"
2962,"BISAGRA CAPUCHINA ALUMINIZADO 1""","2022-08-20 14:50:02.882745","2022-08-20 14:50:02.882752","1","3","1"
2911,"CLAVO ALBAÑIL 5""","2022-08-17 13:56:59.596688","2022-08-17 13:56:59.596695","1","10","-1"
2122,"TAPON 1/2"" C/R MACHO  INYECTOPLAST","2022-07-21 15:40:27.937585","2022-07-21 15:40:27.937588","0.47","0","-11"
2981,"TUBO 1/2"" LUZ SAP PAVCO","2022-09-02 15:59:46.489689","2022-09-02 15:59:46.489699","14.1","20","25"
2963,"BISAGRA CAPUCHINA ALUMINIZADO 1 1/2"" SIGMA","2022-08-20 14:50:31.654404","2022-08-20 14:50:31.65441","1","3.5","1"
2915,"MT PLASTICO BLANCO X 1M","2022-08-17 15:01:06.188737","2022-08-17 15:06:35.048402","1","2.2","1"
2917,"CADENA 1/4","2022-08-17 15:08:31.938946","2022-08-17 15:08:31.938953","1","11","1"
2918,"CADENA 3/16","2022-08-17 15:08:52.799525","2022-08-17 15:08:52.799533","1","9","1"
2919,"CADENA 5/32","2022-08-17 15:40:18.7695","2022-08-17 15:40:18.769509","1","8","1"
2920,"CADENA 1/8","2022-08-17 15:40:37.035705","2022-08-17 15:40:37.035711","1","7","1"
2970,"GANCHO PARA CANALETA 4""","2022-09-01 17:17:11.735515","2022-09-01 17:17:11.735524","3","6","12"
2916,"TEJAS","2022-08-17 15:06:07.308993","2022-08-17 16:20:48.716011","1","2.2","550"
2923,"ADAPTADOR BUSHING 1/2 BRONCE-CORTO","2022-08-17 16:33:29.778509","2022-08-17 16:33:29.778516","1","5","0"
2924,"ADAPTADOR BUSHING 1/2"" BRONCE LARGO","2022-08-17 16:39:17.545023","2022-08-17 16:39:17.545029","1","7","1"
2925,"ABRAZADERA 2 1/2""","2022-08-17 22:25:15.323205","2022-08-17 22:25:15.323212","1","3","1"
2926,"CINTILLO NEGRO GRANDE 4.8","2022-08-17 22:30:37.845069","2022-08-17 22:30:37.845079","1","0.9","1"
2927,"MARTILLO STANLEY","2022-08-18 14:06:44.294422","2022-08-18 14:06:44.294433","1","20","1"
2928,"RON DE QUEMAR 1/2 LT LOSARO","2022-08-18 15:06:15.295267","2022-08-18 15:06:55.836437","2.6","6","1"
2929,"YESO CERAMICO 1K LOSARO","2022-08-18 15:30:19.10468","2022-08-18 15:30:19.104687","1.5","4","1"
2930,"TUBO 1/2"" S/R SANTO DOMINGO","2022-08-18 20:42:39.709246","2022-08-18 20:42:39.709255","10","13","1"
2931,"TUBO 3/4 S/R SANTO DOMINGO","2022-08-18 20:43:33.960416","2022-08-18 20:43:33.960422","12.6","17","1"
2932,"TUBO 1"" S/R SANTO DOMINGO","2022-08-18 20:47:35.175804","2022-08-18 20:47:35.175809","16.6","22","1"
2935,"CURVA 3/4 AGUA PESADO HECHIZO","2022-08-18 21:13:01.091345","2022-08-18 21:14:12.408181","1","5.5","1"
2934,"CURVA 1/2"" AGUA PESADO HECHIZO","2022-08-18 21:12:34.456357","2022-08-18 21:14:42.297478","2","3","1"
2938,"SOMBRERO 4"" HECHIZO","2022-08-18 21:16:55.373674","2022-08-18 21:16:55.37368","1","8.5","1"
2937,"SOMBRERO 2"" HECHIZO","2022-08-18 21:16:28.088884","2022-08-18 21:17:13.358868","1","6","1"
2939,"SIFON PAVCO","2022-08-18 21:18:25.009867","2022-08-18 21:18:25.009874","15.8","25","1"
2242,"TIRAFON 5/16"" x 4""","2022-07-21 15:40:28.369202","2022-08-19 14:55:17.505185","0.4","1","1"
2940,"TIRAFON 1/4 X 1/2""","2022-08-19 16:52:26.865656","2022-08-19 16:52:26.865664","0.005","0.4","1"
2941,"TIRAFON 1/4 X 3/4","2022-08-19 16:59:42.131459","2022-08-19 16:59:42.131465","0.009","0.5","1"
2942,"TIRAFON 1/2 X 3/4","2022-08-19 17:01:59.576161","2022-08-19 17:01:59.576168","0.405","1","1"
2943,"TIRAFON 1/2 X 1""","2022-08-19 17:02:24.379432","2022-08-19 17:02:24.379437","0.505","1","1"
2944,"TIRAFON 1/2 X 11/4""","2022-08-19 17:02:57.818319","2022-08-19 17:02:57.818325","0.581","1.2","1"
2945,"TIRAFON 1/2 X 3""","2022-08-19 17:03:27.321476","2022-08-19 17:03:27.321482","1.02","1.5","1"
2946,"TIRAFON 5/16 X 1""","2022-08-19 17:04:41.846486","2022-08-19 17:04:41.846491","0.148","0.8","1"
2947,"TIRAFON 5/16 X 11/4","2022-08-19 17:05:05.797245","2022-08-19 17:05:05.797251","0.165","0.5","1"
2948,"TIRAFON 5/16 X 2""","2022-08-19 17:05:31.039544","2022-08-19 17:05:31.039549","0.215","0.6","1"
2949,"TIRAFON 5/16 X 3""","2022-08-19 17:05:56.858613","2022-08-19 17:05:56.858619","0.31","0.8","1"
2950,"TIRAFON 5/16 X 4""","2022-08-19 17:06:18.375235","2022-08-19 17:06:18.37524","0.4","1","1"
2951,"TIRAFON 3/8 X 1""","2022-08-19 17:06:45.92928","2022-08-19 17:06:45.929289","0.163","0.5","1"
2952,"TIRAFON 3/8 X 1 1/2""","2022-08-19 17:07:26.735648","2022-08-19 17:07:26.735654","0.21","0.7","1"
2953,"TIRAFON 3/8 X 2""","2022-08-19 17:07:53.973681","2022-08-19 17:07:53.973687","0.25","1","1"
2955,"TARUGO 5/16 AZUL PVC","2022-08-19 17:28:09.733286","2022-08-19 17:28:09.733292","0.1","0.3","1"
2956,"TARUGO 3/16 ROJO PVC","2022-08-19 17:28:45.605289","2022-08-19 17:28:45.605294","0.1","0.2","1"
2957,"TARUGO 1/2"" PLOMO PVC","2022-08-19 17:29:27.622413","2022-08-19 17:29:27.622419","0.1","0.5","1"
2958,"LLAVE PARA AMOLADORA 7""","2022-08-19 20:23:46.151896","2022-08-19 20:23:46.151903","3.52","1","1"
2959,"CAÑOS 1/2 CHINOS AMARILLO","2022-08-19 20:27:10.220399","2022-08-19 20:27:10.220407","5","1","1"
2964,"BISAGRA CAPUCHINA ALUMINIZADA 2"" SIGMA","2022-08-20 14:50:59.373415","2022-08-20 14:50:59.373421","1","4","1"
2965,"BISAGRA CAPUCHINA ALUMINIZADA 2 1/2"" SIGMA","2022-08-20 14:51:30.440656","2022-08-20 14:51:30.440662","1","5","1"
2966,"ALAMBRE DELGADO X100GR","2022-08-24 17:02:13.736742","2022-08-24 17:02:13.736748","1","2","0"
2921,"NIPLE 1/2 X 2","2022-08-17 16:15:30.989925","2022-08-17 16:15:30.98993","1","2","-3"
2971,"ANGULO P/REPISA C/SOPORTE 10X15","2022-09-01 17:17:40.459376","2022-09-01 17:17:40.459382","3.1","5","12"
2967,"RODILLO NRO7 ROJO","2022-08-29 20:37:00.672447","2022-08-29 20:37:00.672453","1","10","0"
575,"CINTA MASKING TAPE USO GENERAL 1 1/2""X40 YARDAS PEGAFAN","2022-07-21 15:40:21.910957","2022-07-21 15:40:21.91096","0","0","-1"
2968,"PERNO HEX 1/2 x 7""","2022-08-31 13:46:39.641823","2022-08-31 13:46:39.641832","1","1","-2"
2969,"TARUGO BLANCO CONICO","2022-08-31 21:34:28.865385","2022-08-31 21:34:28.865394","0.05","0.1","1"
2973,"CERA AL AGUA AUTOBRILLANTE NEUTRAL 300 ML. SAPOLIO	","2022-09-01 17:29:41.183564","2022-09-01 17:29:41.183569","2.8","4","6"
2974,"CONTACTO INDUSTRIAL S/TIERRA HOME LIGH","2022-09-01 17:31:39.787281","2022-09-01 17:31:39.787287","3.3","7","12"
2975,"ENCHUFE INDUSTRIAL S/TIERRA HOME LIGH","2022-09-01 17:32:28.276986","2022-09-01 17:32:28.276992","3.3","7","12"
2977,"CINTA MASKING AUTOMOTRIZ 3/4""X55 YARDAS	PEGAFAN","2022-09-01 19:44:58.609816","2022-09-01 19:44:58.609823","5.5","7.5","12"
2978,"LUBRICANTE MULTIUSO 11OZ KNAUF","2022-09-01 21:30:39.238139","2022-09-01 21:30:39.238145","10.9","16","6"
2979,"3.05X1.10X1.2MM- AMBAR FIBRA FORTE	","2022-09-01 21:47:40.008982","2022-09-01 21:47:40.008988","61","66","1"
2980,"PERFUMADOR DES. BOUQUET GARDEN 3.785LT. MARTELL","2022-09-01 22:08:09.261335","2022-09-01 22:08:09.261341","8.9","15","6"
2914,"TEE SANITARIA 4X2 PAVCO","2022-08-17 14:28:14.718705","2022-09-02 15:50:04.544905","9.7","16","30"
2982,"LLAVE DE PICO ALTO GIRATORIO CORR","2022-09-02 20:55:00.177789","2022-09-02 20:55:00.1778","28","35","4"
2972,"BROCHA 2"" C & A	","2022-09-01 17:18:52.196055","2022-09-01 17:18:52.196062","3.2","5.5","7"
2976,"ESCOBILLA DE ACERO 4X14 C&A","2022-09-01 19:42:33.896583","2022-09-01 19:42:33.896592","3.29","5.5","10"
2954,"TIRAFON 3/8 X 4""","2022-08-19 17:08:15.608917","2022-09-14 17:16:24.737458","0.7","1.5","50"
2912,"TIZAS","2022-08-17 14:14:25.207559","2022-08-17 14:14:25.207565","0.1","0.1","-19"
2983,"CHECK VERTICAL 1/2"" ITALI","2022-09-02 20:56:39.152385","2022-09-02 20:56:39.152393","16.5","23","6"
2984,"CHECK VERTICAL 3/4"" ITALI","2022-09-02 20:56:55.993371","2022-09-02 20:56:55.993379","25","32","6"
2985,"PINTURA LATEX LILA 1 GLN. TAMSA	","2022-09-02 21:06:36.24255","2022-09-02 21:06:36.242557","12","17","2"
2986,"PINTURA LATEX ROJO TEJA 1 GLN. TAMSA	","2022-09-02 21:07:08.622713","2022-09-02 21:07:08.62272","12","17","2"
2987,"PINTURA LATEX ROSA WAWA 1 GLN. TAMSA	","2022-09-02 21:07:23.931461","2022-09-02 21:07:23.931468","15","21","2"
2988,"ESMALTE ROJO BERMELLON 1/8 GLN. TAMSA	","2022-09-02 21:23:22.545058","2022-09-02 21:23:22.545079","6.5","10","6"
2989,"ESMALTE BLANCO 1/8 GLN. TAMSA	","2022-09-02 21:23:57.769168","2022-09-02 21:23:57.769174","6.5","10","6"
2990,"ESMALTE GRIS CLARO 1/8 GLN. TAMSA	","2022-09-02 21:24:13.618899","2022-09-02 21:24:13.618906","6.5","10","6"
2991,"ESMALTE GRIS CLARO 1/16 GLN. TAMSA	","2022-09-02 21:24:39.142874","2022-09-02 21:24:39.14288","4.1","7","6"
2992,"ESMALTE ROJO BERMELLON 1/32 GLN. TAMSA	","2022-09-02 21:25:02.863362","2022-09-02 21:25:02.863369","2.8","5","6"
2993,"ESMALTE BLANCO 1/32 GLN. TAMSA	","2022-09-02 21:25:14.942084","2022-09-02 21:25:14.94209","2.8","5","6"
2994,"ESMALTE GRIS CLARO 1/32 GLN. TAMSA	","2022-09-02 21:25:25.806197","2022-09-02 21:25:25.806203","2.8","5","6"
2995,"ESMALTE NEGRO 1/32 GLN. TAMSA	","2022-09-02 21:25:35.659531","2022-09-02 21:25:35.659537","2.8","5","6"
2996,"ESMALTE AZUL ELECTRICO 1/32 GLN. TAMSA	","2022-09-02 21:25:52.371651","2022-09-02 21:25:52.371658","2.8","5","6"
2997,"ESMALTE AZUL ELECTRICO 1/32 GLN. TAMSA	","2022-09-02 21:25:52.422218","2022-09-02 21:25:52.422224","2.8","5","6"
2998,"ESMALTE AMARILLO MD 1/32 GLN. TAMSA	","2022-09-02 21:26:08.404568","2022-09-02 21:26:08.404575","2.8","5","6"
2999,"ESMALTE BLANCO 1 GLN. TAMSA	","2022-09-02 21:26:23.164929","2022-09-02 21:26:23.164935","48","55","2"
3000,"PINTURA TEMPLE BLANCO 5 KG. DERQUSA","2022-09-02 21:38:00.226681","2022-09-02 21:38:00.226687","14","20","10"
3001,"LATEX SATINADO BLANCO 1 GLN. JHOMERON	","2022-09-02 21:42:15.135907","2022-09-02 21:42:15.135913","62","68","4"
3002,"LATEX SATINADO MARFIL 1 GLN. JHOMERON	","2022-09-02 21:42:27.852628","2022-09-02 21:42:27.852634","62","68","2"
3003,"LATEX SATINADO ALMENDRA 1 GLN. JHOMERON	","2022-09-02 21:42:37.174112","2022-09-02 21:42:37.174118","62","68","2"
3004,"LATEX SATINADO CANELO 1 GLN. JHOMERON	","2022-09-02 21:42:46.340254","2022-09-02 21:42:46.340261","62","68","2"
3005,"LATEX SATINADO MIEL 1 GLN. JHOMERON	","2022-09-02 21:42:57.238872","2022-09-02 21:42:57.238881","62","68","2"
3006,"LATEX PINTOR BLANCO 1 GLN. JHOMERON	","2022-09-02 21:43:44.027611","2022-09-02 21:43:44.027616","25","30","4"
3007,"ESPATULA 3"" ADRIANO M/GOMA","2022-09-03 13:18:42.589962","2022-09-03 13:18:42.58997","1","7.5","0"
3008,"ESMALTE NEGRO 1/16 GLN. TAMSA	","2022-09-03 15:18:46.813339","2022-09-03 15:18:46.813346","1","7","1"
3009,"FIERRO 1"" AA	","2022-09-03 17:19:41.336619","2022-09-03 17:19:41.336626","1","174","-57"
3010,"TUBO 1/2"" C/R AGUA PAVCO	X1MT","2022-09-03 20:50:39.862186","2022-09-03 20:50:39.862193","1","6","0"
3011,"PUNTA P/ROTOMARTILLO","2022-09-03 21:24:03.197521","2022-09-03 21:24:03.197528","1","25","0"
3027,"RODILLO #3 TORO MELON","2022-09-14 16:44:00.409506","2022-09-14 16:54:38.224517","6.5","9","12"
3012,"LADRILLO HUECO 15X30X30","2022-09-05 13:50:16.036077","2022-09-05 13:50:31.667158","1","1","-149"
2936,"CURVA 1"" AGUA PESADO HECHIZO","2022-08-18 21:13:30.434182","2022-08-18 21:13:30.434188","1","7","0"
3014,"KG OCRE AMARILLO ","2022-09-07 14:00:53.064293","2022-09-07 14:00:53.064303","1","12","1"
3030,"LINTERNA 7LED UYUSTOOLS","2022-09-14 16:55:51.739244","2022-09-14 16:55:51.739251","14.5","20","3"
3031,"LINTERNA 15LED UYUSTOOLS","2022-09-14 16:56:07.110285","2022-09-14 16:56:07.110293","19.5","25","3"
3032,"PLANCHA PARA BATIR 7"" DELTA M/GOMA","2022-09-14 16:56:45.862083","2022-09-14 16:56:45.862089","10.5","13","12"
3018,"UNION 1 1/4-3""  AGUA	","2022-09-08 13:18:31.614742","2022-09-08 13:18:31.614748","1","5","1"
3017,"UNION 1 1/4"" S/R AGUA	","2022-09-08 13:18:17.92551","2022-09-08 13:18:17.925517","1","5","-1"
3019,"NIPLE 1 1/4 X 3	","2022-09-08 13:18:53.028296","2022-09-08 13:18:53.028302","1","5","-1"
3034,"CODO 90º 2"" DESAGUE INYECTOPLAST	","2022-09-14 17:26:10.572419","2022-09-14 17:26:10.572427","1.3","2.5","120"
3013,"FIERRO 4.7MM AA	","2022-09-06 14:55:22.164388","2022-09-06 14:55:22.164395","1","1","-25"
3020,"MARTILLO ADRIANO","2022-09-10 15:22:21.480921","2022-09-10 15:22:21.480927","1","22","-1"
3021,"DEP BCP 975.00 (NP1590)","2022-09-10 15:36:15.068631","2022-09-10 15:36:15.068637","1","1","-1"
3022,"KLERAT P/RATON","2022-09-10 16:31:43.207688","2022-09-10 16:31:43.207695","1","5","0"
3023,"BARNIZ CAOBA 1/4 GLN. TAMSA	","2022-09-10 16:34:02.624288","2022-09-10 16:34:02.624294","1","16","0"
3024,"TUBO 1 1/2"" LUZ PAVCO","2022-09-10 16:39:39.257186","2022-09-10 16:39:39.257195","1","20.5","-2"
3025,"TOMA CORRIENTE VISIBLE TRIPLE BTICINO IMITACION","2022-09-10 20:34:02.453151","2022-09-10 20:34:02.453157","1","8","0"
3026,"FLETE PRO DEVOLUCION","2022-09-10 21:21:16.360588","2022-09-10 21:21:16.360595","1","1","1"
3049,"GUANTES DE JEBE C-35 9""","2022-09-14 20:46:30.089548","2022-09-30 14:08:49.731398","7.5","11","12"
3029,"LLAVE MIXTA 10MM ","2022-09-14 16:53:19.28773","2022-09-14 16:53:19.287735","1.92","4","12"
3035,"CLAVO DE ACERO 3"" PRODAC X CAJA-","2022-09-14 17:26:34.844834","2022-09-14 17:27:33.125804","9.2","17","3"
3036,"CLAVO DE ACERO 2"" PRODAC X CAJA-","2022-09-14 17:26:46.341536","2022-09-14 17:27:45.134451","9.2","17","2"
3037,"ALICATE","2022-09-14 19:45:30.700717","2022-09-14 19:45:30.700726","7.5","12","12"
3038,"CAÑO PICO DE GANZO ACRILICO VAINSA","2022-09-14 19:53:21.797679","2022-09-14 19:53:21.797685","43","65","1"
3039,"CAÑO PICO DE GANZO ACRILICO TREBOL","2022-09-14 19:54:09.4992","2022-09-14 19:54:09.499207","33","1","1"
3040,"TIRALINEA HIPOCAUCHO","2022-09-14 20:22:13.538739","2022-09-14 20:22:13.538745","6.5","10","3"
3041,"TRAMPA P/FIERRO 3/8-8MM","2022-09-14 20:31:05.47058","2022-09-14 20:31:05.470585","7","12","6"
3043,"PALETA DE PVC 6X30","2022-09-14 20:32:10.91231","2022-09-14 20:32:10.912319","6.5","13","6"
3044,"FROTACHO DE MADERA 6X30","2022-09-14 20:32:35.288924","2022-09-14 20:32:35.288932","7.5","13","6"
3045,"FRAGUADOR 27X7","2022-09-14 20:33:27.734321","2022-09-14 20:33:27.734329","6.5","12","12"
3046,"FRAGUADOR 22X9","2022-09-14 20:35:14.484344","2022-09-14 20:35:14.48435","6.5","12","10"
3047,"FRAGUADOR 15X9","2022-09-14 20:35:34.165487","2022-09-14 20:35:34.165496","5","10","6"
3048,"CAÑO 1/2"" DE BRONCE JARDINERO PESADO","2022-09-14 20:43:33.778965","2022-09-14 20:43:33.778974","15.7","20","6"
3050,"BOTA S/PUNTA NRO 42","2022-09-14 20:46:49.73234","2022-09-14 20:46:49.732346","27","40","3"
3051,"CASCO THUNDER C/RACHE BLANCO","2022-09-14 20:47:14.947112","2022-09-14 20:47:14.947119","13.5","20","3"
3052,"CASCO THUNDER C/RACHE AZUL","2022-09-14 20:47:25.320333","2022-09-14 20:47:25.320339","13.5","20","3"
3053,"NIVEL IMANTADO","2022-09-14 21:08:13.440394","2022-09-14 21:08:13.4404","16","1","3"
3054,"NIVEL IMANTADO","2022-09-14 21:08:13.508075","2022-09-14 21:08:13.508081","16","1","3"
3055,"NIPLE 1/2 X 5	","2022-09-15 14:38:36.904574","2022-09-15 14:38:36.904581","1","5.5","0"
3056,"LADRILLO HUECO 8X30X30 ","2022-09-17 16:07:56.503782","2022-09-17 16:07:56.503796","1","1","-419"
3057,"COMISION BANCO BCP","2022-09-17 19:33:03.348477","2022-09-17 19:33:03.348486","1","108","0"
3058,"CEMENTO SOL TIPO I PROMO","2022-09-17 21:02:59.339835","2022-09-17 21:03:23.426658","1","0","-6"
2867,"PALO DE ESCOBA","2022-08-15 14:51:24.853956","2022-08-15 14:51:24.853962","2","3","0"
3059,"RODILLO 3"" ECONOMICO","2022-09-19 16:44:48.593311","2022-09-19 16:44:48.593318","1","5","1"
3042,"TRAMPA P/FIERRO 1/2-6MM","2022-09-14 20:31:34.117476","2022-09-14 20:31:34.117483","8.5","13","5"
3016,"CEMENTO APU PROMO","2022-09-07 20:53:00.638801","2022-09-07 20:53:45.043403","1","0","-10"
3060,"PEGAMENTO EN POLVO GRIS INTERIORES 1KG","2022-09-20 13:51:17.640612","2022-09-20 13:51:17.640619","1","1","-2"
3061,"BADILEJO CHICO 7"" M/M ADRIANO","2022-09-21 15:22:09.227973","2022-09-21 15:22:09.227982","1","10.5","0"
3063,"SPORT LIGH PLASTICO","2022-09-21 19:18:08.577268","2022-09-21 19:18:08.577274","1","7","-14"
3064,"TUBO 3"" DESAGUE M-PLAST	","2022-09-21 21:17:16.814208","2022-09-21 21:17:16.814216","16.5","22","20"
3062,"TORNILLO SHIPBOARD T/SPACK 4.50 X 60	","2022-09-21 19:10:01.157581","2022-09-21 19:10:01.157593","0.1","0.2","-14"
3065,"FRAGUA SUPER PORCELANA MARRON 1 KG CHEMA","2022-09-22 22:35:36.432408","2022-09-22 22:35:36.432414","5.37","7.5","24"
3066,"CLAVO ALBAÑIL 3""	CAJA X25KG","2022-09-23 15:26:23.776809","2022-09-23 15:26:23.776815","1","150","-1"
3101,"CABLE THW - 90 # 14 - AWG INDECO XROLLO	","2022-10-07 16:34:13.493063","2022-10-07 16:34:13.493072","135","170","12"
3102,"CABLE THW - 90 # 12 - AWG INDECO XROLLO","2022-10-07 16:34:33.624621","2022-10-07 16:34:33.62463","205","250","6"
3103,"EXTENSION 10MTS	HOME LIGHT","2022-10-07 16:35:10.89699","2022-10-07 16:35:10.896997","17","22","10"
3069,"CERA SAPOLIO AMARILLO LATA","2022-09-23 22:58:11.540617","2022-09-23 22:58:11.540623","1","3","0"
3015,"DISCO P/FIERRO 41/2""","2022-09-07 19:50:40.235556","2022-09-07 19:50:40.235565","1","5","-72"
3070,"CEMENTO APU-PRESTAMO","2022-09-27 14:19:34.44393","2022-09-27 14:19:42.401748","1","0","-49"
3104,"CINTA TEFLON ","2022-10-07 16:37:01.203904","2022-10-07 16:37:01.203909","0.5","1.5","199"
2542,"YEE DE 2x2 DESAGUE PAVCO","2022-07-21 15:40:29.484509","2022-08-03 21:37:12.074669","4.6","7","-8"
3068,"YEE DE 4x4 DESAGUE PAVCO","2022-09-23 19:14:22.096705","2022-09-28 16:32:30.087847","16.4","20","0"
3071,"MALLA RASCHEL 80% MT","2022-09-28 20:12:23.151066","2022-09-28 20:12:23.151072","1","12","-4"
2191,"TEE 4X4 DESAGUE PAVCO","2022-07-21 15:40:28.182876","2022-09-14 17:23:36.815322","11.5","16","8"
3033,"PAR BISAGRA FIJA 31/2 ""X 31/2 "" SIGMA	","2022-09-14 17:09:49.590876","2022-09-14 17:09:49.590882","3.5","5.5","17"
3075,"ABONO EN NP1313(29/09)","2022-09-30 14:29:35.233165","2022-09-30 14:29:35.233172","1","2000","0"
3076,"LADRILLO PANDERETA","2022-09-30 15:55:10.052861","2022-09-30 15:55:10.052867","1","1","1"
3077,"PINTURA TEMPLE ACRILICO BLANCO 25 KG. MAJESTAD","2022-09-30 21:20:02.441281","2022-09-30 21:20:02.441287","1","28","0"
3078,"ACIDO MURIADER 1 LT. DERQUSA	","2022-09-30 23:18:36.505814","2022-09-30 23:18:36.505825","1","6","-1"
3079,"MARTILLO M/GOMA VERDE","2022-10-01 13:13:32.404621","2022-10-01 13:13:32.404627","1","15","0"
3080,"UNID GRAPA P/CABLE NRO 6	","2022-10-01 14:05:36.531302","2022-10-01 14:05:36.531308","1","0.01","1"
1846,"PINTURA TEMPLE BLANCO 5 KG. TCOLOR","2022-07-21 15:40:26.931456","2022-07-21 15:40:26.93146","4","6","-2"
3081,"JGO DE EXTENSIONES 75MM-125MM-250MM ASAKI","2022-10-05 16:50:06.15137","2022-10-05 16:50:06.151377","15.5","28","6"
3082,"SERRUCHO M/PLASTICO ASAKI 20""","2022-10-05 16:50:36.784611","2022-10-05 16:50:36.784618","11.2","18","2"
3083,"BROCA P/CERAMICA Y VIDRIO 6"" KAMASA","2022-10-05 16:50:55.711984","2022-10-05 16:50:55.71199","2.9","6.5","6"
